Inep,Logradouro,Numero,Bairro,Cep,Email
43201717,RUA DARIO BORBA BROSSARD                          ,56,SANTA FÉ            ,91180480,zonanorte@dohms.org.br                            
43201750,RUA AUXILIADORA                                   ,191,AUXILIADORA         ,90540120,afranio@colegioafranio.com.br                     
43201776,RUA WASHINGTON LUÍS                               ,1050,CIDADE BAIXA        ,90010460,tec@acm-rs.com.br                                 
43203140,RUA SÃO VICENTE                                   ,483,SANTA CECÍLIA       ,90630180,                                                  
43203159,RUA JOSÉ DO PATROCINIO                            ,920,CIDADE BAIXA        ,90050002,escola.sagradafamilia@yahoo.com.br                
43203167,RUA COMENDADOR CASTRO                             ,473,IPANEMA             ,91760200,escola@vamoscrescer.com.br                        
43203191,RUA CORONEL CORTE REAL                            ,111,PETRÓPOLIS          ,90630080,magia.saber@bol.com.br                            
43203205,PRAÇA ALFREDO SHEBE                               ,92,VILA IPIRANGA       ,91360340,                                                  
43203221,MAJOR MANOEL JOSÉ MONTEIRO                        ,345,RUBEM BERTA         ,91170570,everton62rs@hotmail.com                           
43203230,RUA CLEVELAND                                     ,250,MENINO DEUS         ,90850240,                                                  
43203655,RUA SGTº MANOEL ARRUDA                            ,46,JARDIM CARVALHO     ,91430220,escola.beijaflor@ig.com.br                        
43203817,AVENIDA DO FORTE                                  ,77,VILA IPIRANGA       ,91360000,direcao@mesquitacolegio.com.br                    
43203825,RUA CORONEL CORTE REAL                            ,75,PETRÓPOLIS          ,90630080,ensino@iahcs.com.br                               
43203833,AV JOÃO SIMPLÍCIO ALVES DE CARVALHO               ,600,JARDIM IPIRANGA     ,91360260,ulbraespconcordia@ulbra.br                        
43203841,AV. JOAO PESSOA                                   ,1070,FARROUPILHA         ,90040000,neejacpdvargas-01cre@seduc.rs.gov.br              
43203850,RUA CABRAL                                        ,621,RIO BRANCO          ,90420120,neejacpdarcyribeiro@yahoo.com.br                  
43203868,PRAÇA OTAVIO ROCHA                                ,69,CENTRO              ,90020140,                                                  
43203876,AV ASSIS BRASIL                                   ,4320,SÃO SEBASTIÃO       ,91110000,colegiostrip@unificado.com.br                     
43203884,RUA ALCIDES CRUZ                                  ,422,SANTA CECILIA       ,90630160,escola@escolaescobar.com.br                       
43204627,AV IGNES FAGUNDES                                 ,541,RESTINGA            ,91790010,turmadopiupiu@ibest.com.br                        
43204929,RUA VIGÁRIO JOSÉ INÁCIO                           ,730,CENTRO              ,90020110,                                                  
43206247,RUA B                                             ,302,RUBEM BERTA         ,91160610,                                                  
43206255,RUA LIBERAL                                       ,3187,CAVALHADA           ,91920682,daiane_castropeixoto@hotmail.com                  
43206263,RUA DR PEREIRA NETO                               ,84,TRISTEZA            ,91920530,info@escolainteragir.com.br                       
43206271,RUA BERNARDO PIRES                                ,253,SANTANA             ,90620010,babydoo@pop.com.br                                
43206280,RUA AFONSO SAN MARTIM                             ,161,JARDIM DO SALSO     ,91410100,                                                  
43206298,AV ANTONIO DE CARVALHO                            ,1451,JARDIM CARVALHO     ,91430001,                                                  
43206301,RUA NEY MESSIAS                                   ,55,JARDIM DO SALSO     ,91410120,escola@universomagico.com.br                      
43206310,FONSECA RAMOS                                     ,97,MEDIANEIRA          ,90870300,danielle.camps@terra.com.br                       
43206328,RUA FOLHA DA TARDE                                ,39,CRISTAL             ,91910710,infantil.escola@yahoo.com.br                      
43206336,RUA ENGENHEIRO WALTER BOHEL                       ,80,VILA IPIRANGA       ,91360090,lalilumatriz@hotmail.com                          
43206344,DUQUE DE CAXIAS                                   ,684,CENTRO              ,90010280,mundonovoescola@hotmail.com                       
43206352,RUA LANDEL DE MOURA                               ,1389,TRISTEZA            ,91920150,escolarecriar@hotmail.com                         
43206360,SAICA                                             ,6,PETROPOLIS          ,90670110,                                                  
43206379,AV PERNAMBUCO                                     ,2095,SAO GERALDO         ,90240003,                                                  
43206387,AV CARLOS GOMES                                   ,467,BOA VISTA           ,90480003,annas@universitario.net                           
43206450,RUA ANDRE PUENTE                                  ,274,INDEPENDENCIA       ,90035150,cadeoauau@gmail.com                               
43206492,RUA TOROQUA                                       ,349,PASSO DAREIA        ,91030090,irmadia@ibest.com.br                              
